Datasheet,Image,DK Part #,MfrPartNum,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status",Capacitance,"Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://datasheets.kyocera-avx.com/100C.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/100C272JT300XC.JPG","1284-100C272JT300XJ36-ND","100C272JT300XJ36","American Technical Ceramics","American Technical Ceramics","CAP CER 2700PF 300V P90 2325","274","32.45","0","1","Tray","ATC 100C","Active","2700 pF","±5%","300V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL, High Voltage","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","2325 (5864 Metric)","0.230"" L x 0.250"" W (5.84mm x 6.35mm)","-","0.145"" (3.68mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1894-2-ND,1284-1894-1-ND,1284-1894-6-ND","600F110FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 11PF 250V NP0 0805","2,863","2.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","11 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1915-2-ND,1284-1915-1-ND,1284-1915-6-ND","600L200JT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 20PF 200V NP0 0402","8,763","0.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","20 pF","±5%","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600s.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1944-2-ND,1284-1944-1-ND,1284-1944-6-ND","600S360JT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 36PF 250V NP0 0603","54","1.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","36 pF","±5%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1203-2-ND,1284-1203-1-ND,1284-1203-6-ND","600S2R7BT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 2.7PF 250V C0G/NP0 0603","51,962","0.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","2.7 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1138-2-ND,1284-1138-1-ND,1284-1138-6-ND","600S0R1AT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 0.1PF 250V C0G/NP0 0603","21,002","1.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","0.1 pF","±0.05pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600s.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1177-2-ND,1284-1177-1-ND,1284-1177-6-ND","600S1R0AT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 1PF 250V C0G/NP0 0603","60,805","1.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","1 pF","±0.05pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1243-2-ND,1284-1243-1-ND,1284-1243-6-ND","600S7R5BT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 7.5PF 250V C0G/NP0 0603","23,723","1.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","7.5 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1097-2-ND,1284-1097-1-ND,1284-1097-6-ND","600L110FT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 11PF 200V C0G/NP0 0402","3,866","1.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","11 pF","±1%","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1079-2-ND,1284-1079-1-ND,1284-1079-6-ND","600F8R2CT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 8.2PF 250V C0G/NP0 0805","16,111","1.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","8.2 pF","±0.25pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1047-2-ND,1284-1047-1-ND,1284-1047-6-ND","600F2R7CT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 2.7PF 250V C0G/NP0 0805","3,828","0.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","2.7 pF","±0.25pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600l.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1115-2-ND,1284-1115-1-ND,1284-1115-6-ND","600L220JT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 22PF 200V C0G/NP0 0402","59,201","0.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","22 pF","±5%","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1083-2-ND,1284-1083-1-ND,1284-1083-6-ND","600L0R1AT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 0.1PF 200V C0G/NP0 0402","22,630","1.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","0.1 pF","±0.05pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600s.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1149-2-ND,1284-1149-1-ND,1284-1149-6-ND","600S0R6AT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 0.6PF 250V C0G/NP0 0603","14,525","1.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","0.6 pF","±0.05pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1252-2-ND,1284-1252-1-ND,1284-1252-6-ND","600S9R1BT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 9.1PF 250V C0G/NP0 0603","6,976","1.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","9.1 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1210-2-ND,1284-1210-1-ND,1284-1210-6-ND","600S390FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 39PF 250V C0G/NP0 0603","12,072","1.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","39 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1197-2-ND,1284-1197-1-ND,1284-1197-6-ND","600S2R0BT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 2PF 250V C0G/NP0 0603","10,202","0.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","2 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1066-2-ND,1284-1066-1-ND,1284-1066-6-ND","600F510JT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 51PF 250V C0G/NP0 0805","16,495","0.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","51 pF","±5%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1052-2-ND,1284-1052-1-ND,1284-1052-6-ND","600F390FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 39PF 250V C0G/NP0 0805","5,657","2.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","39 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600s.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1183-2-ND,1284-1183-1-ND,1284-1183-6-ND","600S1R5AT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 1.5PF 250V C0G/NP0 0603","2,659","1.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","1.5 pF","±0.05pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1220-2-ND,1284-1220-1-ND,1284-1220-6-ND","600S430JT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 43PF 250V C0G/NP0 0603","983","0.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","43 pF","±5%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/slc_catalog.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_116TGA101K100TT.JPG","1284-1751-ND","116RK101M100TT","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 100V NONSTND","4,700","1.5385","0","100","Tray","ATC 116","Active","100 pF","±20%","100V","-","-","-","-","General Purpose","-","Surface Mount, MLCC","Nonstandard SMD","0.015"" L x 0.015"" W (0.38mm x 0.38mm)","-","0.012"" (0.30mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1952-2-ND,1284-1952-1-ND,1284-1952-6-ND","600S4R3CT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 4.3PF 250V NP0 0603","2,108","1.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","4.3 pF","±0.25pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1859-2-ND,1284-1859-1-ND,1284-1859-6-ND","600F101FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 250V NP0 0805","2,316","2.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","100 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/800A.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0606%20(1616%20Metric).jpg","1284-1749-2-ND,1284-1749-1-ND,1284-1749-6-ND","800A8R2BT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 8.2PF 250V C0G/NP0 0505","307","4.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800A","Active","8.2 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1123-2-ND,1284-1123-1-ND,1284-1123-6-ND","600L2R7BT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 2.7PF 200V C0G/NP0 0402","49,150","0.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","2.7 pF","±0.1pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600l.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1134-2-ND,1284-1134-1-ND,1284-1134-6-ND","600L6R8BT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 6.8PF 200V C0G/NP0 0402","20,390","1.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","6.8 pF","±0.1pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/800b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-800B8R2BT500XT1KTR-ND,1284-800B8R2BT500XT1KCT-ND,1284-800B8R2BT500XT1KDKR-ND","800B8R2BT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 8.2PF 500V C0G/NP0 1111","3,372","4.6","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800B","Active","8.2 pF","±0.1pF","500V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.070"" (1.78mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1356-2-ND,1284-1356-1-ND,1284-1356-6-ND","600L0R6BT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 0.6PF 200V C0G/NP0 0402","5,478","0.73","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","0.6 pF","±0.1pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1099-2-ND,1284-1099-1-ND,1284-1099-6-ND","600L120JT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 12PF 200V C0G/NP0 0402","17,242","0.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","12 pF","±5%","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1357-2-ND,1284-1357-1-ND,1284-1357-6-ND","600L0R9BT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 0.9PF 200V C0G/NP0 0402","17,003","1.07","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","0.9 pF","±0.1pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1167-2-ND,1284-1167-1-ND,1284-1167-6-ND","600S120FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 12PF 250V C0G/NP0 0603","6,283","1.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","12 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1049-2-ND,1284-1049-1-ND,1284-1049-6-ND","600F330FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 33PF 250V C0G/NP0 0805","12,596","2.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","33 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
